frozen_variant_id,canonical_key,policy,kwargs,kwargs_json,complexity,note,command,hash8
ff_coverage,"feature_flag::{""use_coverage_unit"":true}",feature_flag,{'use_coverage_unit': True},"{""use_coverage_unit"": true}",2,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True}""",b0be91ec
ff_coverage_2,"feature_flag::{""use_coverage_call"":true}",feature_flag,{'use_coverage_call': True},"{""use_coverage_call"": true}",2,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_call': True}""",733be946
ff_coverage_coverage,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true}",3,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True}""",5397b929
ff_coverage_coverage_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True}""",3bfd02b5
ff_coverage_coverage_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True}""",8a72bafc
ff_coverage_coverage_fairness_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True}""",987b1712
ff_coverage_coverage_fairness_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",37d8aeb6
ff_coverage_coverage_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}""",6f58ded3
ff_coverage_coverage_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",afae2158
ff_coverage_coverage_guardrail,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_guardrail"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True}""",e33fcccf
ff_coverage_coverage_guardrail_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}""",fcd364dd
ff_coverage_coverage_guardrail_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}""",75435638
ff_coverage_coverage_guardrail_fairness_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}""",1d160fab
ff_coverage_coverage_guardrail_fairness_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",1a1cdc1a
ff_coverage_coverage_guardrail_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}""",df81dc7f
ff_coverage_coverage_guardrail_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",5b6464ee
ff_coverage_coverage_guardrail_urban,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}""",fe8d80e9
ff_coverage_coverage_guardrail_urban_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}""",d0500343
ff_coverage_coverage_guardrail_urban_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",bcecc4bc
ff_coverage_coverage_guardrail_urban_fairness_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",bb072fc3
ff_coverage_coverage_guardrail_urban_fairness_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",8,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",1eaa5561
ff_coverage_coverage_guardrail_urban_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",d61b3cf1
ff_coverage_coverage_guardrail_urban_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",573631a1
ff_coverage_coverage_guardrail_urban_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_guardrail"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}""",63ce4e38
ff_coverage_coverage_guardrail_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_zone_weights': True}""",416a8bec
ff_coverage_coverage_urban,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_urban_boost"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_urban_boost"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True}""",a27621a1
ff_coverage_coverage_urban_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True}""",0779672a
ff_coverage_coverage_urban_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",78cc344c
