variant_id,family,slug,policy,kwargs,variant_key,complexity,note,command
ff_covc_covu_fairw_urban,bottom_up,covc_covu_fairw_urban,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}"""
ff_covc_covu_urban_zone,bottom_up,covc_covu_urban_zone,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covc_covu_fair_fairw,bottom_up,covc_covu_fair_fairw,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}"""
ff_covc_covu_fair_zone,bottom_up,covc_covu_fair_zone,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_zone_weights"":true}"""
ff_covc_covu_fairw_zone,bottom_up,covc_covu_fairw_zone,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_zone_weights"":true}"""
ff_covu_fair_guard_urban,bottom_up,covu_fair_guard_urban,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}"""
ff_covu_fairw_guard_urban,bottom_up,covu_fairw_guard_urban,feature_flag,"{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}"""
ff_covu_guard_urban_zone,bottom_up,covu_guard_urban_zone,feature_flag,"{""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covu_fair_fairw_guard,bottom_up,covu_fair_fairw_guard,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}"""
ff_covu_fair_guard_zone,bottom_up,covu_fair_guard_zone,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}"""
ff_covu_fairw_guard_zone,bottom_up,covu_fairw_guard_zone,feature_flag,"{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}"""
ff_covu_fair_fairw_urban,bottom_up,covu_fair_fairw_urban,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true}"""
ff_covu_fair_urban_zone,bottom_up,covu_fair_urban_zone,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covu_fairw_urban_zone,bottom_up,covu_fairw_urban_zone,feature_flag,"{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covu_fair_fairw_zone,bottom_up,covu_fair_fairw_zone,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}"""
ff_covc_fair_guard_urban,bottom_up,covc_fair_guard_urban,feature_flag,"{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}"""
ff_covc_fairw_guard_urban,bottom_up,covc_fairw_guard_urban,feature_flag,"{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}"""
ff_covc_guard_urban_zone,bottom_up,covc_guard_urban_zone,feature_flag,"{""use_coverage_call"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covc_fair_fairw_guard,bottom_up,covc_fair_fairw_guard,feature_flag,"{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}"""
ff_covc_fair_guard_zone,bottom_up,covc_fair_guard_zone,feature_flag,"{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}"""
ff_covc_fairw_guard_zone,bottom_up,covc_fairw_guard_zone,feature_flag,"{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}"""
ff_covc_fair_fairw_urban,bottom_up,covc_fair_fairw_urban,feature_flag,"{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true}"""
ff_covc_fair_urban_zone,bottom_up,covc_fair_urban_zone,feature_flag,"{""use_coverage_call"":true,""use_fairness"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covc_fairw_urban_zone,bottom_up,covc_fairw_urban_zone,feature_flag,"{""use_coverage_call"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covc_fair_fairw_zone,bottom_up,covc_fair_fairw_zone,feature_flag,"{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_zone_weights"":true}"""
ff_fair_fairw_guard_urban,bottom_up,fair_fairw_guard_urban,feature_flag,"{""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}","feature_flag::{""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}"""
ff_fair_guard_urban_zone,bottom_up,fair_guard_urban_zone,feature_flag,"{""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_fairw_guard_urban_zone,bottom_up,fairw_guard_urban_zone,feature_flag,"{""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_fair_fairw_guard_zone,bottom_up,fair_fairw_guard_zone,feature_flag,"{""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}","feature_flag::{""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}"""
ff_fair_fairw_urban_zone,bottom_up,fair_fairw_urban_zone,feature_flag,"{""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_fairness_weight"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_alsguard_covc_covu_guard_sev,bottom_up,alsguard_covc_covu_guard_sev,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true}"""
ff_alsguard_covc_covu_sev_urban,bottom_up,alsguard_covc_covu_sev_urban,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_urban_boost"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_urban_boost"":true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_urban_boost"":true}"""
ff_alsguard_covc_covu_fair_sev,bottom_up,alsguard_covc_covu_fair_sev,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true}"""
ff_alsguard_covc_covu_fairw_sev,bottom_up,alsguard_covc_covu_fairw_sev,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true}"""
ff_alsguard_covc_covu_sev_zone,bottom_up,alsguard_covc_covu_sev_zone,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_zone_weights"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_zone_weights"":true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_zone_weights"":true}"""
ff_alsguard_covu_guard_sev_urban,bottom_up,alsguard_covu_guard_sev_urban,feature_flag,"{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}"""
